Id,imdbId,primaryTitle,startYear,runtimeMinutes,IMDB Score,Genre
1568,1606652,PiraMMMida,2011,105,6.6,2
1569,1620466,Groupies bleiben nicht zum Fr??¬hst??¬ck,2010,103,6.6,1
1570,1621045,Think Like a Man,2012,122,6.6,1
1571,1629705,Blackthorn,2011,102,6.6,0
1572,1632708,Friends with Benefits,2011,109,6.6,1
1573,1659253,Thorne: Scaredycat,2010,120,6.6,2
1574,1746183,Kochegar,2010,87,6.6,2
1575,1754398,Forever Yours,2011,75,6.6,3
1576,1764651,The Expendables 2,2012,103,6.6,0
1577,1786668,Cyrano Agency,2010,119,6.6,1
1578,1826714,Finding Mr. Destiny,2010,112,6.6,1
1579,1826730,Captivated: The Trials of Pamela Smart,2014,98,6.6,3
1580,1854236,Love Is All You Need,2012,116,6.6,1
1581,1913030,God Save My Shoes,2011,60,6.6,3
1582,1937269,One Small Hitch,2013,105,6.6,1
1583,1951266,The Hunger Games: Mockingjay - Part 2,2015,137,6.6,0
1584,1981140,Wasteland,2012,108,6.6,2
1585,2062961,Follow Me: The Yoni Netanyahu Story,2012,87,6.6,3
1586,2071601,Super Demetrios,2011,110,6.6,0
1587,2073128,To the Arctic 3D,2012,40,6.6,3
1588,2125439,Bestiaire,2012,72,6.6,3
1589,2315806,American Courtesans,2013,90,6.6,3
1590,2395228,The King of Arcades,2014,100,6.6,3
1591,2438860,100 Yen: The Japanese Arcade Experience,2012,68,6.6,3
1592,2450264,TINY: A Story About Living Small,2013,66,6.6,3
1593,2461034,GMO OMG,2013,90,6.6,3
1594,2515030,Escobar: Paradise Lost,2014,120,6.6,2
1595,2542368,Soof,2013,96,6.6,1
1596,2870756,Magic in the Moonlight,2014,97,6.6,1
1597,2955316,Spanish Affair,2014,98,6.6,1
1598,3019694,Not My Day,2014,110,6.6,0
1599,3091282,Burt's Buzz,2013,88,6.6,3
1600,3122764,Southern Rites,2015,87,6.6,3
1601,3204144,Love at First Fight,2014,98,6.6,1
1602,3433632,SK1,2014,120,6.6,2
1603,3469386,Bride for Rent,2014,115,6.6,1
1604,4008606,Hockney,2014,112,6.6,3
1605,4019426,Brotherhood of Blades,2014,111,6.6,0
1606,4029998,My Life Directed by Nicolas Winding Refn,2014,58,6.6,3
1607,4683366,Wounded Once Again,2016,127,6.6,0
1608,4747848,Refrigerantes e Can?????æes de Amor,2016,98,6.6,1
1609,5071886,Kabali,2016,153,6.6,0
1610,5358570,Like for Likes,2016,120,6.6,1
1611,6071534,Gringo: The Dangerous Life of John McAfee,2016,97,6.6,3
1612,99850,Internal Affairs,1990,115,6.5,2
1613,100442,Q & A,1990,132,6.5,2
1614,102951,Soapdish,1991,97,6.5,1
1615,104045,Daddy and the Muscle Academy,1991,58,6.5,3
1616,105691,Under Suspicion,1991,99,6.5,2
1617,107566,Mi vida loca,1993,92,6.5,2
1618,110737,Only You,1994,115,6.5,1
1619,114502,The Unfish,1997,90,6.5,1
1620,117395,Project Grizzly,1996,72,6.5,3
1621,119165,Full Tilt Boogie,1997,97,6.5,3
1622,119567,The Lost World: Jurassic Park,1997,129,6.5,0
1623,119632,The MatchMaker,1997,97,6.5,1
1624,119717,Mr. Jealousy,1997,103,6.5,1
1625,119892,Phoenix,1998,107,6.5,2
1626,120347,Tomorrow Never Dies,1997,119,6.5,0
1627,120744,The Man in the Iron Mask,1998,132,6.5,0
1628,120785,The Ice Rink,1998,80,6.5,1
1629,120890,Wild Things,1998,108,6.5,2
1630,120915,Star Wars: Episode I - The Phantom Menace,1999,136,6.5,0
1631,127722,Another Day in Paradise,1998,101,6.5,2
1632,127723,Can't Hardly Wait,1998,100,6.5,1
1633,157503,Drop Dead Gorgeous,1999,97,6.5,1
1634,183503,Me Myself I,1999,104,6.5,1
1635,206742,Fast Food Fast Women,2000,95,6.5,1
1636,234940,An Amazing Couple,2002,97,6.5,1
1637,239986,Sidewalks of New York,2001,108,6.5,1
1638,264802,Live Nude Girls Unite!,2000,75,6.5,3
1639,277941,Ned Kelly,2003,110,6.5,0
1640,283952,Blue Hill Avenue,2001,128,6.5,2
1641,284491,Don't Tempt Me,2001,112,6.5,2
1642,298082,"Not for, or Against (Quite the Contrary)",2003,111,6.5,2
1643,303326,Derrida,2002,84,6.5,3
1644,304328,Levity,2003,100,6.5,2
1645,313443,Out of Time,2003,105,6.5,2
1646,339579,Returner,2002,116,6.5,0
1647,342143,Born Rich,2003,75,6.5,3
1648,365907,A Walk Among the Tombstones,2014,114,6.5,2
1649,373450,Where the Truth Lies,2005,107,6.5,2
1650,378407,My Date with Drew,2004,90,6.5,3
1651,399102,Godzilla: Final Wars,2004,125,6.5,0
1652,425061,Get Smart,2008,110,6.5,0
1653,436686,Protocols of Zion,2005,95,6.5,3
1654,439478,Boynton Beach Club,2005,105,6.5,1
1655,443524,Guest of Cindy Sherman,2008,88,6.5,3
1656,450340,Unknown,2006,85,6.5,2
1657,460721,The Big Bad Swim,2006,96,6.5,1
1658,462590,Step Up,2006,104,6.5,2
1659,465234,National Treasure: Book of Secrets,2007,124,6.5,0
1660,475557,Diary of June,2005,105,6.5,2
1661,480251,Ira & Abby,2006,104,6.5,1
1662,486259,American Teen,2008,95,6.5,3
1663,758786,Stuck,2007,85,6.5,2
1664,799916,Al Franken: God Spoke,2006,90,6.5,3
1665,808279,Funny Games,2007,111,6.5,2
1666,808339,The Heir Apparent: Largo Winch,2008,108,6.5,0
1667,845464,On the Edge,2006,88,6.5,2
1668,912586,Girl 27,2007,86,6.5,3
1669,986230,French Film,2008,87,6.5,1
1670,1014763,Child 44,2015,137,6.5,2
1671,1086772,Blended,2014,117,6.5,1
1672,1124388,Play the Game,2009,105,6.5,1
1673,1131674,Hippie Masala - F??¬r immer in Indien,2006,93,6.5,3
1674,1142988,The Ugly Truth,2009,96,6.5,1
1675,1173922,Three Miles North of Molkom,2008,107,6.5,3
1676,1187041,The Answer Man,2009,97,6.5,1
1677,1210819,The Lone Ranger,2013,150,6.5,0
1678,1216492,Leap Year,2010,100,6.5,1
1679,1249415,OceanWorld 3D,2009,81,6.5,3
1680,1305714,Make the Yuletide Gay,2009,89,6.5,1
1681,1320253,The Expendables,2010,103,6.5,0
1682,1326252,Picasso and Braque Go to the Movies,2008,60,6.5,3
1683,1367454,Time in the Minors,2010,85,6.5,3
1684,1414378,Tracker,2010,102,6.5,0
1685,1414867,Why Did You Come to My House,2009,107,6.5,1
1686,1483324,At Middleton,2013,99,6.5,1
1687,1500516,Videocracy,2009,85,6.5,3
1688,1510907,Behind the Burly Q,2010,97,6.5,3
1689,1529569,Beautiful Lies,2010,105,6.5,1
1690,1563712,Climate of Change,2010,86,6.5,3
1691,1591479,Act of Valor,2012,110,6.5,0
1692,1615065,Savages,2012,131,6.5,2
1693,1648188,Sharunas Bartas: An Army of One,2010,51,6.5,3
1694,1747958,Blood Ties,2013,127,6.5,2
1695,1804508,Those Who Kill - Shadow of the Past,2011,90,6.5,2
1696,1897945,Petty Romance,2010,118,6.5,1
1697,1911600,Miss Bala,2011,113,6.5,2
1698,1964418,Tomorrowland,2015,130,6.5,0
1699,1977915,Spanish Lake,2014,79,6.5,3
1700,2043814,Crazy Horse,2011,134,6.5,3
1701,2125490,Detropia,2012,90,6.5,3
1702,2241351,Money Monster,2016,98,6.5,2
1703,2330270,Hank and Asha,2013,73,6.5,1
1704,2332522,Leviathan,2012,87,6.5,3
1705,2385195,Rhymes for Young Ghouls,2013,88,6.5,2
1706,2408040,B.A. Pass,2012,95,6.5,2
1707,2409300,Killers,2014,137,6.5,2
1708,2436516,Go Goa Gone,2013,108,6.5,0
1709,2650192,Celestial Subway Lines/Salvaging Noise,2005,68,6.5,3
1710,2678448,Hey Bartender,2013,92,6.5,3
1711,2992146,Young Detective Dee: Rise of the Sea Dragon,2013,134,6.5,0
1712,3110958,Now You See Me 2,2016,129,6.5,0
1713,3288948,Two Step,2014,93,6.5,2
1714,3405714,Mythica: A Quest for Heroes,2014,92,6.5,0
1715,3501046,A Tale of Two Thieves,2014,72,6.5,3
1716,3544048,A Year in Champagne,2014,82,6.5,3
1717,3631112,The Girl on the Train,2016,112,6.5,2
1718,3663644,I Am Evel Knievel,2014,95,6.5,3
1719,3675486,Maidan,2014,134,6.5,3
1720,3700804,Already Tomorrow in Hong Kong,2015,78,6.5,1
1721,4103686,City of God: 10 Years Later,2013,70,6.5,3
1722,4400028,No Kids,2015,90,6.5,1
1723,4466936,Blind Date,2015,90,6.5,1
1724,4503900,Thought Crimes: The Case of the Cannibal Cop,2015,81,6.5,3
1725,4716560,The Swedish Theory of Love,2015,90,6.5,3
1726,4781612,Imperium,2016,109,6.5,2
1727,4867094,Highly Strung,2015,90,6.5,3
1728,5337758,"Hieronymus Bosch, Touched by the Devil",2015,86,6.5,3
1729,102803,The Rocketeer,1991,108,6.4,0
1730,108174,So I Married an Axe Murderer,1993,93,6.4,1
1731,108333,The Three Musketeers,1993,105,6.4,0
1732,109266,Bang,1995,98,6.4,2
1733,109433,Cinema of Vengeance,1994,85,6.4,3
1734,110054,The New Legend of Shaolin,1994,95,6.4,0
1735,110944,Rapa Nui,1994,107,6.4,0
1736,112646,Catwalk,1995,95,6.4,3
1737,113044,Feast of July,1995,116,6.4,2
1738,113097,Forget Paris,1995,101,6.4,1
1739,113730,Madagascar Skin,1995,96,6.4,1
1740,114198,Prowokator,1995,88,6.4,2
1741,114523,Talk of the Town,1995,93,6.4,1
1742,114805,Unzipped,1995,73,6.4,3
1743,115978,Criminals,1997,73,6.4,3
1744,116136,DragonHeart,1996,103,6.4,0
1745,116253,Executive Decision,1996,133,6.4,0
1746,118571,Air Force One,1997,124,6.4,0
1747,119434,Just Write,1997,102,6.4,1
1748,119467,Kiss or Kill,1997,96,6.4,2
1749,120530,Once Upon a Time in China and America,1997,102,6.4,0
1750,120747,The Very Thought of You,1998,88,6.4,1
1751,120844,Star Trek: Insurrection,1998,103,6.4,0
1752,143145,The World Is Not Enough,1999,128,6.4,0
1753,150377,Double Jeopardy,1999,105,6.4,2
1754,177971,The Perfect Storm,2000,130,6.4,0
1755,181852,Terminator 3: Rise of the Machines,2003,109,6.4,0
1756,186566,Space Cowboys,2000,130,6.4,0
1757,216750,Total western,2000,84,6.4,2
1758,246498,The City of Lost Souls,2000,103,6.4,2
1759,250264,Bonhoeffer: Agent of Grace,2000,88,6.4,2
1760,251127,How to Lose a Guy in 10 Days,2003,116,6.4,1
1761,253754,Star Trek: Nemesis,2002,116,6.4,0
1762,271003,Ik???ngut,2000,90,6.4,0
1763,283503,Brooklyn Rules,2007,99,6.4,2
1764,313792,Anything Else,2003,108,6.4,1
1765,318049,Searching for Debra Winger,2002,100,6.4,3
1766,319262,The Day After Tomorrow,2004,124,6.4,0
1767,360323,10th & Wolf,2006,107,6.4,2
1768,363095,Freeze Frame,2004,99,6.4,2
1769,364079,Trekkies 2,2004,93,6.4,3
1770,365675,The Red Baron,2008,106,6.4,0
1771,374330,Warriors of Heaven and Earth,2003,120,6.4,0
1772,377029,24 Hours on Craigslist,2005,82,6.4,3
1773,403539,Stille Nacht,2004,82,6.4,2
1774,409345,Surveillance,2008,97,6.4,2
1775,414951,The Quiet,2005,96,6.4,2
1776,425125,The Color of Milk,2004,94,6.4,1
1777,454945,She's the Man,2006,105,6.4,1
1778,464184,Samoan Wedding,2006,97,6.4,1
1779,472205,Watching the Detectives,2007,91,6.4,1
1780,487271,Wo ist Fred?,2006,107,6.4,1
1781,790653,Elliot Loves,2012,92,6.4,1
1782,815236,She's Out of My League,2010,104,6.4,1
1783,831387,Godzilla,2014,123,6.4,0
1784,844948,Varg Veum - Bitre blomster,2007,95,6.4,2
1785,853096,Death of a President,2006,97,6.4,2
1786,1008010,The Narrows,2008,106,6.4,2
1787,1020558,Centurion,2010,97,6.4,0
1788,1067773,Game of Assassins,2013,80,6.4,0
1789,1080012,Faintheart,2008,92,6.4,1
1790,1083853,Off and Running,2009,76,6.4,3
1791,1094277,Staub,2007,90,6.4,3
1792,1104783,Frontrunners,2008,83,6.4,3
1793,1130087,16 to Life,2009,89,6.4,1
1794,1152822,Freakonomics,2010,93,6.4,3
1795,1172957,How to Live Forever,2009,92,6.4,3
1796,1181791,Black Death,2010,102,6.4,0
1797,1205535,The Rebound,2009,95,6.4,1
1798,1233473,Rainbow Eyes,2007,99,6.4,2
1799,1273241,Brotherhood,2010,76,6.4,2
1800,1276996,The Windmill Movie,2008,82,6.4,3
1801,1278293,9 to 5: Days in Porn,2008,113,6.4,3
1802,1282257,A Good Man,2009,97,6.4,2
1803,1291570,Solace,2015,101,6.4,2
1804,1306972,Enlighten Up!,2008,82,6.4,3
1805,1326954,Oh My God,2009,93,6.4,3
1806,1336011,Strongman,2009,113,6.4,3
1807,1345505,The Pig Farm,2011,90,6.4,3
1808,1362118,Russia 88,2009,104,6.4,2
1809,1371117,Dear Mr. Gacy,2010,103,6.4,2
1810,1372746,Waiting for Armageddon,2009,74,6.4,3
1811,1382323,Phyllis and Harold,2008,85,6.4,3
1812,1382470,In a Town This Size,2011,71,6.4,3
1813,1424062,The Thorn in the Heart,2009,86,6.4,3
1814,1424381,Predators,2010,107,6.4,0
1815,1445683,Great Directors,2009,90,6.4,3
1816,1479183,Boobs: An American Obsession,2010,88,6.4,3
1817,1564367,Just Go with It,2011,117,6.4,1
1818,1650407,"Turn Me On, Dammit!",2011,76,6.4,1
1819,1694539,Niente paura,2010,88,6.4,3
1820,1697064,Deadly Code,2013,110,6.4,2
1821,1984208,Moby Dick,2011,112,6.4,0
1822,2034031,Laggies,2014,99,6.4,1
1823,2140619,Two Night Stand,2014,86,6.4,1
1824,2148554,41,2012,98,6.4,3
1825,2186812,It Boy,2013,92,6.4,1
1826,2298384,Love Is in the Air,2013,96,6.4,1
1827,2345737,The Rover,2014,103,6.4,2
1828,2369127,Mystery,2012,98,6.4,2
1829,2385882,Vic + Flo Saw a Bear,2013,95,6.4,2
1830,2481248,Doc of the Dead,2014,81,6.4,3
1831,2784678,Top Five,2014,102,6.4,1
1832,2979302,Journey to the Safest Place on Earth,2013,100,6.4,3
1833,3176134,Consequences,2014,106,6.4,2
1834,3240784,Sneakerheadz,2015,73,6.4,3
1835,3324494,Next Time I'll Aim for the Heart,2014,111,6.4,2
1836,3460152,To Kill a Man,2014,82,6.4,2
1837,3552638,Perez.,2014,94,6.4,2
1838,3554418,Khoobsurat,2014,130,6.4,1
1839,3701804,"Fat, Sick & Nearly Dead 2",2014,88,6.4,3
1840,3777860,Mammal,2016,96,6.4,2
1841,4270878,Applesauce,2015,91,6.4,1
1842,4504040,A Ballerina's Tale,2015,85,6.4,3
1843,4651932,Barista,2015,103,6.4,3
1844,4938484,Silicon Cowboys,2016,77,6.4,3
1845,5170428,The Dwarvenaut,2016,84,6.4,3
1846,5462400,K???blic,2016,92,6.4,2
1847,98987,The Adventures of Ford Fairlane,1990,104,6.3,0
1848,101704,Delusion,1991,100,6.3,2
1849,102598,Only the Lonely,1991,104,6.3,1
1850,105699,Unlawful Entry,1992,117,6.3,2
1851,110997,The River Wild,1994,111,6.3,0
1852,116931,Love and Other Catastrophes,1996,76,6.3,1
1853,117202,Normal Life,1996,101,6.3,2
1854,117979,The Truth About Cats & Dogs,1996,97,6.3,1
1855,117998,Twister,1996,113,6.3,0
1856,119054,Eight Days a Week,1997,92,6.3,1
1857,119347,I Want You,1998,87,6.3,2
1858,119360,In & Out,1997,90,6.3,1
1859,120471,La v???rit??? si je mens!,1997,100,6.3,1
1860,120512,Wild America,1997,106,6.3,0
1861,131566,Rogue Trader,1999,101,6.3,2
1862,144214,The General's Daughter,1999,116,6.3,2
1863,164334,Along Came a Spider,2001,104,6.3,2
1864,180316,Women Talking Dirty,1999,97,6.3,1
1865,189553,The Girl Next Door,1999,82,6.3,3
1866,209163,The Mummy Returns,2001,130,6.3,0
1867,243595,Kill Me Later,2001,89,6.3,2
1868,257756,High Crimes,2002,115,6.3,2
1869,280665,Femme Fatale,2002,114,6.3,2
1870,290002,Meet the Fockers,2004,115,6.3,1
1871,328031,King of the Ants,2003,102,6.3,2
1872,328828,American Wedding,2003,96,6.3,1
1873,331338,16 Years of Alcohol,2003,102,6.3,2
1874,339482,The Over-Eater,2003,90,6.3,2
1875,349683,King Arthur,2004,126,6.3,0
1876,360201,Wimbledon,2004,98,6.3,1
1877,368571,Americano,2005,95,6.3,1
1878,382765,Jindabyne,2006,123,6.3,2
1879,415833,Hate Crime,2005,103,6.3,2
1880,417003,The N Word,2004,86,6.3,3
1881,421090,Zerophilia,2005,90,6.3,1
1882,427461,In ascolto,2006,105,6.3,2
1883,427783,Riot On!,2004,75,6.3,3
1884,430063,Ethan Mao,2004,87,6.3,2
1885,431641,Azumi 2: Death or Love,2005,108,6.3,0
1886,432637,Krrish,2006,185,6.3,0
1887,435670,The Invisible,2007,102,6.3,2
1888,452643,Love and Other Disasters,2006,90,6.3,1
1889,455989,The Outsider,2005,85,6.3,3
1890,461894,7 Virgins,2005,86,6.3,2
1891,462465,Outlander,2008,115,6.3,0
1892,815244,Sydney White,2007,108,6.3,1
1893,816437,Bloody Tie,2006,117,6.3,2
1894,818226,Shoot First and Pray You Live (Because Luck Has Nothing to Do with It),2008,110,6.3,0
1895,881934,The Killing of John Lennon,2006,114,6.3,2
1896,929261,The Restless,2006,105,6.3,0
1897,1135092,The Limits of Control,2009,116,6.3,2
1898,1175709,All Good Things,2010,101,6.3,2
1899,1188988,Ex,2009,120,6.3,1
1900,1194616,LOL (Laughing Out Loud) ????,2008,103,6.3,1
1901,1204953,PoliWood,2009,90,6.3,3
1902,1322312,Going the Distance,2010,102,6.3,1
1903,1335975,47 Ronin,2013,128,6.3,0
1904,1339635,Beetle Queen Conquers Tokyo,2009,90,6.3,3
1905,1386697,Suicide Squad,2016,123,6.3,0
1906,1386703,Total Recall,2012,118,6.3,0
1907,1399103,Transformers: Dark of the Moon,2011,154,6.3,0
1908,1421361,Dawg Fight,2015,109,6.3,3
1909,1440728,The American,2010,105,6.3,2
1910,1459998,Lost and Found,2008,113,6.3,1
1911,1487118,Chalet Girl,2011,97,6.3,1
1912,1593807,Twisted Seduction,2010,85,6.3,1
1913,1619037,Nice Guy Johnny,2010,89,6.3,1
1914,1636849,Chasing Madoff,2010,91,6.3,3
1915,1667310,Deadfall,2012,95,6.3,2
1916,1711484,The Conquest,2011,105,6.3,3
1917,1729211,Men in the City 2,2011,112,6.3,1
1918,1769383,A Big Love Story,2012,92,6.3,1
1919,1788391,Kill List,2011,95,6.3,2
1920,1813327,The Salt of Life,2011,90,6.3,1
1921,1859650,To Rome with Love,2012,112,6.3,1
1922,1959332,American Mary,2012,103,6.3,2
1923,1985019,Austenland,2013,97,6.3,1
1924,1986843,Un plan parfait,2012,104,6.3,1
1925,2023714,Sun Don't Shine,2012,90,6.3,2
1926,2085910,Room 237,2012,102,6.3,3
1927,2151863,The Perfect Wedding,2012,82,6.3,1
1928,2191861,The Soul of Bread,2012,114,6.3,1
1929,2247432,Go for Sisters,2013,123,6.3,2
1930,2262315,The Good Neighbor,2016,98,6.3,2
1931,2273657,True Story,2015,99,6.3,2
1932,2378177,8-Ball,2013,107,6.3,2
1933,2429414,Hanna's Journey,2013,100,6.3,1
1934,2481480,Rob the Mob,2014,104,6.3,2
1935,2499818,Drei Stunden,2012,100,6.3,1
1936,3136752,The Last Diamond,2014,108,6.3,2
1937,3172520,Sacro GRA,2013,95,6.3,3
1938,3219194,Uncle John,2015,113,6.3,2
1939,3231054,Risen,2016,107,6.3,0
1940,3317562,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,2015,476,6.3,3
1941,3399916,The Dead Lands,2014,107,6.3,0
1942,3855240,Clean Hands,2015,108,6.3,2
1943,3904778,Songs from the North,2014,72,6.3,3
1944,4306308,Cute & Dangerous,2015,113,6.3,1
1945,4699388,Up for Love,2016,98,6.3,1
1946,4791594,The Classified File,2015,108,6.3,2
1947,99581,Flashback,1990,108,6.2,0
1948,100822,Tune in Tomorrow...,1990,107,6.2,1
1949,102178,K2,1991,102,6.2,0
1950,104469,I Don't Buy Kisses Anymore,1992,110,6.2,1
1951,104549,Jennifer 8,1992,124,6.2,2
1952,107362,Last Action Hero,1993,130,6.2,0
1953,107642,Caf??? au lait,1993,94,6.2,1
1954,107665,Needful Things,1993,120,6.2,2
1955,109297,Blink,1993,106,6.2,2
1956,110099,I.Q.,1994,100,6.2,1
1957,110405,Paperback Romance,1994,94,6.2,1
1958,113535,The Keeper,1995,92,6.2,2
1959,116298,Fetishes,1996,84,6.2,3
1960,116661,It's in the Water,1997,100,6.2,1
1961,117107,Mulholland Falls,1996,107,6.2,2
1962,117781,The Sunchaser,1996,122,6.2,2
1963,119311,Hoodlum,1997,130,6.2,2
1964,119594,Twilight,1998,94,6.2,2
1965,119994,Red Corner,1997,122,6.2,2
1966,120013,The Revengers' Comedies,1998,86,6.2,1
1967,120053,The Saint,1997,116,6.2,0
1968,133412,Best Laid Plans,1999,92,6.2,2
1969,139394,The Joyriders,1999,100,6.2,2
1970,147599,Thick as Thieves,1999,93,6.2,2
1971,151582,The Minus Man,1999,111,6.2,2
1972,165384,The Match,1999,95,6.2,1
1973,243604,This Is Not an Exit: The Fictional World of Bret Easton Ellis,1999,80,6.2,3
1974,243931,Good Advice,2001,93,6.2,1
1975,250494,Legally Blonde,2001,96,6.2,1
1976,253335,No Turning Back,2001,98,6.2,0
1977,253556,Reign of Fire,2002,101,6.2,0
1978,256415,Sweet Home Alabama,2002,108,6.2,1
1979,284837,Ali G Indahouse,2002,85,6.2,1
1980,286493,The Badge,2002,103,6.2,2
1981,293116,Jet Lag,2002,91,6.2,1
1982,300471,Shanghai Knights,2003,114,6.2,0
1983,365847,The Myth,2005,122,6.2,0
1984,367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,122,6.2,0
1985,367959,Hannibal Rising,2007,121,6.2,2
1986,374308,United,2003,85,6.2,1
1987,384036,Los Debutantes,2003,114,6.2,2
1988,391229,I Want Someone to Eat Cheese With,2006,80,6.2,1
1989,406754,Evilenko,2004,111,6.2,2
1990,413300,Spider-Man 3,2007,139,6.2,0
1991,417225,Idlewild,2006,121,6.2,2
1992,424287,The Mostly Unfabulous Social Life of Ethan Green,2005,88,6.2,1
1993,425151,Jimmy and Judy,2006,99,6.2,2
1994,429078,Seven Swords,2005,153,6.2,0
1995,433400,Just Friends,2005,96,6.2,1
1996,460892,Lost in Love,2005,100,6.2,1
1997,479528,Rogue,2007,99,6.2,0
1998,488023,Out at the Wedding,2007,96,6.2,1
1999,493567,Black Kiss,2004,133,6.2,2
2000,499455,Day Night Day Night,2006,94,6.2,2
2001,758017,Steel Toes,2007,87,6.2,2
2002,785035,On-Bak 2,2008,98,6.2,0
2003,810856,Eyes of the Mothman,2011,150,6.2,3
2004,841922,Los bastardos,2008,90,6.2,2
2005,892874,Halla Bol,2008,142,6.2,2
2006,901494,Life Is Hot in Cracktown,2009,99,6.2,2
2007,937378,Wolf,2008,95,6.2,0
2008,972555,Exhibit A,2007,85,6.2,2
2009,1034389,The Eagle,2011,114,6.2,0
2010,1085382,Chicago Overcoat,2009,94,6.2,0
2011,1195478,The Five-Year Engagement,2012,124,6.2,1
2012,1213648,London Boulevard,2010,103,6.2,2
2013,1231586,A Good Old Fashioned Orgy,2011,95,6.2,1
2014,1233301,Ironclad,2011,121,6.2,0
2015,1236194,Flicker,2008,75,6.2,3
2016,1322333,The Burma Conspiracy,2011,114,6.2,0
2017,1386926,Double Take,2009,80,6.2,3
2018,1411238,No Strings Attached,2011,108,6.2,1
2019,1424310,Chinese Zodiac,2012,109,6.2,0
2020,1456941,"Tomorrow, When the War Began",2010,103,6.2,0
2021,1477173,Where the Road Meets the Sun,2011,93,6.2,2
2022,1682186,Headshot,2011,105,6.2,2
2023,1709654,Citizen Gangster,2011,105,6.2,2
2024,1723120,Viva Riva!,2010,98,6.2,2
2025,1741273,Secret in Their Eyes,2015,111,6.2,2
2026,1758830,This Is 40,2012,134,6.2,1
2027,1773315,Bloodmoney,2010,80,6.2,3
2028,1800246,That Awkward Moment,2014,94,6.2,1
2029,1815717,Gerontophilia,2013,82,6.2,1
2030,1821657,The Night Stalker,2016,89,6.2,2
2031,1837574,Hyena,2014,112,6.2,2
2032,1893326,Scatter My Ashes at Bergdorf's,2013,93,6.2,3
2033,1915570,I Got Next,2011,97,6.2,3
2034,1995390,Our Kind of Traitor,2016,108,6.2,2
2035,2072145,Fanatics,2012,85,6.2,1
2036,2188750,A Hand of Peace: Pope Pius XII and the Holocaust,2008,55,6.2,3
2037,2218003,Closed Circuit,2013,96,6.2,2
2038,2286990,The Right Kind of Wrong,2013,97,6.2,1
2039,2296404,Tai Chi Hero,2012,100,6.2,0
2040,2325719,Hellbound?,2012,84,6.2,3
2041,2376024,Venus and Serena,2012,99,6.2,3
2042,2390237,Cuban Fury,2014,98,6.2,1
2043,2427502,Easy Money III: Life Deluxe,2013,127,6.2,2
2044,2493486,Last Knights,2015,115,6.2,0
2045,2509850,The Rewrite,2014,107,6.2,1
2046,2637848,Sirius,2013,110,6.2,3
2047,2654572,The Preppie Connection,2015,95,6.2,2
2048,2883448,Cash Only,2015,91,6.2,2
2049,2936174,Visitors,2013,87,6.2,3
2050,2950236,The Living,2014,89,6.2,2
2051,3073490,Committed,2014,90,6.2,1
2052,3100274,Manhattan Night,2016,113,6.2,2
2053,3165552,Ciudad Delirio,2014,99,6.2,1
2054,3381008,The Brothers Grimsby,2016,83,6.2,0
2055,3478232,Mythica: The Darkspore,2015,107,6.2,0
2056,3505682,Bolshoi Babylon,2015,86,6.2,3
2057,3582088,Sweet Alibis,2014,113,6.2,1
2058,3628598,Remember Me?,2014,87,6.2,1
2059,3631430,Farmland,2014,77,6.2,3
2060,4040072,Cold Deck,2015,80,6.2,2
2061,4601102,Made in France,2015,89,6.2,2
2062,99166,Book of Love,1990,82,6.1,1
2063,99463,Dream Trap,1990,90,6.1,1
2064,100828,The Two Jakes,1990,137,6.1,2
2065,100931,Why Me?,1990,87,6.1,0
2066,104627,Knight Moves,1992,116,6.1,2
2067,104984,Nervous Ticks,1992,95,6.1,1
2068,111323,Surviving the Game,1994,96,6.1,0
2069,113756,Man of the Year,1995,86,6.1,1
2070,114305,Rude,1995,89,6.1,2
2071,114898,Waterworld,1995,135,6.1,0
2072,115495,Albino Alligator,1996,97,6.1,2
2073,115645,Before and After,1996,108,6.1,2
2074,115693,Black Mask,1996,99,6.1,0
2075,115710,Blood and Wine,1996,101,6.1,2
2076,116260,Eye for an Eye,1996,101,6.1,2
2077,118556,Addicted to Love,1997,100,6.1,1
2078,118603,American Perfekt,1997,100,6.1,2
2079,119238,Gunshy,1998,100,6.1,2
2080,119548,Little City,1997,90,6.1,1
2081,120318,That Old Feeling,1997,105,6.1,1
2082,120755,Mission: Impossible II,2000,123,6.1,0
2083,120912,Men in Black II,2002,88,6.1,0
2084,121442,Koko Flanel,1990,95,6.1,1
2085,122718,Small Soldiers,1998,108,6.1,0
2086,131356,Deseret,1995,82,6.1,3
2087,144640,Three to Tango,1999,98,6.1,1
2088,160620,Oxygen,1999,92,6.1,2
2089,164810,Pipe Dream,2002,91,6.1,1
2090,174732,Herman U.S.A.,2001,89,6.1,1
2091,177888,King of the Jungle,2000,99,6.1,2
2092,183613,Orfeu,1999,110,6.1,2
2093,211465,Knockaround Guys,2001,92,6.1,2
2094,219171,Ripley Under Ground,2005,101,6.1,2
2095,246460,Die Another Day,2002,133,6.1,0
2096,269095,City by the Sea,2002,108,6.1,2
2097,269341,Two Can Play That Game,2001,90,6.1,1
2098,269857,Real Fiction,2000,82,6.1,2
2099,274166,Johnny English,2003,88,6.1,0
2100,276977,Gang Tapes,2001,91,6.1,2
2101,283999,The Climb,2002,98,6.1,0
